x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499,x500
nor,6,2,3,1,45,11,7,3,38,6,2,6,2,22,23,7,11,45,2,3,45,1,45,38,3,33,46,14,2,3,4,45,4,2,45,3,1,45,2,22,4,6,3,49,2,12,26,6,37,12,7,5,1,25,1,46,1,7,6,2,4,2,3,3,3,1,25,3,2,3,7,5,26,6,2,28,14,22,45,2,3,7,45,25,25,13,1,7,2,1,4,7,25,14,45,25,15,12,2,39,4,12,6,5,1,3,2,3,14,2,3,12,18,6,25,3,22,7,4,6,2,46,4,7,26,30,2,28,4,22,4,14,5,6,30,25,3,13,14,18,6,14,46,1,4,22,11,30,3,2,3,12,3,6,46,4,7,2,28,30,4,1,2,10,3,38,22,1,31,4,2,2,9,18,4,3,25,16,7,2,13,6,14,11,2,3,46,3,5,12,5,4,25,25,11,31,25,3,1,2,47,16,7,38,7,25,15,3,2,11,8,5,8,16,25,46,45,26,45,47,2,14,5,3,9,4,6,5,2,4,49,3,47,6,3,1,36,16,1,2,1,1,11,6,2,4,25,3,6,5,19,2,12,4,19,12,18,7,25,44,3,6,4,45,1,2,4,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,9,39,4,21,6,5,26,6,12,26,6,12,15,4,2,1,4,42,31,4,31,1,4,9,39,4,2,4,25,19,12,2,6,4,12,26,1,2,25,16,12,6,1,2,9,15,26,6,9,2,1,19,1,6,2,2,11,19,2,1,4,42,6,1,2,19,3,19,16,2,19,16,2,19,2,19,4,2,14,19,16,2,19,26,19,3,6,5,19,16,1,5,19,16,2,26,6,19,1,19,16,12,4,14,46,2,17,4,2,13,7,5,6,14,34,12,15,49,6,5,6,3,21,17,2,12,2,12,6,12,2,6,5,2,26,1,13,2,12,15,11,6,2,9,17,21,14,38,12,6,3,4,6,16,1,1,21,17,2,12,15,4,1,12,39,2,12,6,19,26,1,2,2,6,5,1,1,6,5,2,25,11,6,5,19,2,7,1,4,8,31,49,37,5,2,31,14,34,4,6,2,26,6,5,47,6,1,2,16,19,1,26,5,12,2,12,39,26,19,9,17,3,14,13,2,19,12,3,3,2,15,14,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,4,6,23,23,4,3,1,3,6,4,2,3,7,5,1,26,3,26,2,26,7,26,2,14,26,3,26,2,6,6,1,2,6,1,3,6,2,6,2,3,4,26,3,30,16,4,18,2,4,1,26,6,3,6,38,26,6,1,17,4,26,6,5,2,3,42,49,3,2,6,26,3,17,1,47,1,11,2,6,3,3,1,4,11,7,11,6,47,2,28,14,23,3,42,4,26,6,2,23,3,2,2,2,2,2,3,7,3,42,4,6,11,2,4,6,23,23,4,3,1,3,6,4,2,18,37,6,4,21,12,4,4,6,2,13,2,3,3,26,2,26,6,3,4,5,1,6,2,28,13,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,28,7,49,6,5,6,11,5,1,5,5,2,6,5,5,4,6,1,6,1,14,39,4,26,1,5,6,1,46,2,28,26,7,6,6,37,5,1,7,6,2,47,6,5,6,2,2,3,3,1,1,6,2,28,3,5,46,1,26,2,10,2,3,2,2,1,7,44,2,28,31,44,4,2,39,3,1,2,3,6,39,5,2,13,6,5,2,4,6,5,2,10,4,6,2,10,4,6,1,4,22,2,26,2,6,26,6,2,5,6,13,6,2,28,49,4,1,4,2,10,2,8,15,9,9,9,23,3,3,3,2,4,3,2,10,15,16,2,10,17,6,4,2,28,13,7,4,6,2,5,6,15,2,40,6,14,2,10,15,7,1,8,3,9,15,47,23,7,5,37,2,5,13,4,6,9,15,23,3,6,30,5,4,13,1,13,2,4,8,3,9,15,7,26,2,4,1,4,3,26,4,6,5,3,1,6,5,1,4,3,15,2,6,25,15,2,15,2,28,5,6,13,49,7,2,10,15,44,2,28,13,1,47,44,2,4,7,3,6,26,1,6,26,7,2,6,30,39,2,5,6,30,4,45,3,5,46,39,26,2,30,21,17,39,4,2,6,5,25,15,3,1,16,6,41,5,1,3,7,1,14,9,39,4,8,2,1,39,26,2,3,6,3,7,2,3,44,13,26,2,15,37,14,6,5,4,6,2,47,6,5,6,2,2,13,8,14,40,4,8,3,8,3,8,3,8,3,1,8,2,31,11,8,2,22,29,3,29,29,3,29,2,10,15,4,8,1,2,13,3,5,6,2,28,1,5,7,13,2,5,6,13,2,15,6,5,6,5,4,6,2,3,15,6,5,37,6,1,3,1,5,5,6,39,4,2,10,3,26,4,2,6,14,9,15,26,13,49,31,42,31,3,23,11,42,39,6,5,45,1,39,20,4,21,16,46,2,3,45,16,1,26,36,46,2,4,6,3,9,4,4,6,5,3,6,5,2,3,6,13,2,6,1,8,1,2,28,13,7,5,6,26,6,2,10,5,6,3,7,14,6,5,11,5,6,3,33,9,15,17,5,6,3,1,14,26,5,36,3,39,1,39,5,6,2,9,6,5,1,4,31,2,25,13,7,5,4,2,13,8
nor,5,3,1,5,6,4,7,47,6,5,24,26,3,3,3,45,43,1,5,2,10,15,6,1,43,5,8,42,6,36,5,45,4,8,3,3,26,7,4,2,4,6,11,3,11,1,26,6,2,4,6,5,3,4,16,45,3,1,2,6,5,6,5,30,3,3,16,3,1,44,5,4,5,2,21,17,7,5,6,3,21,7,5,14,1,3,3,5,4,3,26,7,49,6,2,4,13,7,5,1,4,26,6,2,28,49,26,6,5,1,13,4,3,1,3,2,3,49,49,6,5,3,23,4,26,2,3,7,3,7,28,1,26,3,6,6,2,28,49,26,6,5,1,13,4,3,1,3,3,14,6,3,11,2,28,13,14,9,4,15,6,27,27,42,22,4,3,40,47,29,3,2,44,26,3,6,5,5,4,1,6,16,2,3,39,5,30,47,3,5,3,29,2,6,14,47,30,45,1,3,6,4,3,6,2,3,34,17,5,30,11,3,1,39,45,3,29,11,2,28,6,5,7,2,4,3,1,4,46,3,6,2,28,14,30,26,29,3,40,7,4,2,28,15,14,4,45,47,6,5,15,2,28,5,6,3,2,14,21,17,29,47,3,13,26,2,4,1,2,4,1,17,11,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,13,7,5,47,3,2,3,3,26,2,7,5,3,3,1,3,3,26,24,3,1,2,7,6,36,23,7,49,1,6,7,5,7,26,7,14,7,5,6,1,5,7,49,6,4,1,6,49,7,7,1,5,6,1,2,28,3,33,7,14,6,5,6,49,39,17,1,33,2,15,17,4,29,4,6,1,5,2,39,37,5,31,1,7,5,1,3,7,5,1,2,6,36,3,13,7,3,14,9,37,6,26,30,30,45,6,49,2,6,5,6,3,33,16,5,1,3,5,6,14,2,1,3,23,7,5,4,5,2,14,1,11,6,8,3,5,3,8,2,49,6,49,49,5,3,26,6,3,26,6,5,7,3,33,26,3,26,6,5,3,26,6,5,2,13,2,1,39,11,3,1,29,3,49,1,26,3,6,26,2,22,16,14,6,5,2,4,21,9,21,5,31,7,29,44,16,1,22,2,12,16,6,14,22,6,49,2,10,26,44,5,3,1,14,6,49,4,6,2,10,39,5,1,45,2,15,3,1,3,6,1,2,5,13,4,7,49,2,9,5,6,3,9,5,6,26,3,6,5,30,6,3,5,7,5,5,2,28,28,16,2,6,5,6,2,8,1,8,2,8,3,3,1,2,37,5,3,3,5,4,7,2,9,3,9,4,16,2,49,13,2,3,15,4,26,3,1,6,5,49,2,6,3,6,5,30,26,6,6,1,23,2,49,26,3,33,22,46,23,38,5,45,3,1,23,2,14,9,3,7,5,1,2,15,6,29,5,49,5,2,2,5,5,23,29,3,1,26,2,13,7,26,19,3,5,23,29,33,26,2,14,23,44,2,39,4,21,16,2,4,21,16,2,3,37,26,24,13,6,5,2,12,15,7,5,29,12,15,42,13,11,22,2,3,45,26,2,12,7,49,7,3,12,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,47,7,26,3,6,26,5,4,45,2,28,3,3,2,5,3,29,3,15,3,5,6,3,5,2,28,3,29,7,3,13,5,6,5,6,2,28,3,3,47,6,3,15,6,5,6,6,2,28,26,6,37,49,6,3,2,47,6,7,49,6,4,6,26,2,3,42,39,4,6,45,39,14,39,4,2,49,11,7,36,3,5,6,49,3,13,6,26,6,3,6,2,39,1,3,27,3,3,27,34,12,4,2,4,7,26,6,11,6,2,6,3,7,2,37,5,6,42,17,4,49,3,7,26,45,14,11,2,3,7,11,3,14,6,1,6,49,7,2,6,6,6,7,4,6,26,4,47,6,36,2,3,4,3,29,4,47,7,36,26,4,6,2,15,4,3,13,17,1,13,49,7,5,14,18,3,1,21,3,4,2,3,6,2,31,3,27,12,4,3,4,7,29,3,27,6,2,3,3,7,5,5,6,3,49,6,5,2,6,3,27,11,7,11,45,23,23,22,17,44,49,2,3,7,18,17,4,4,6,34,22,2,6,3,3,39,7,26,2,14,11,47,3,26,2,28,7,26,3,26,1,47,26,2,3,42,5,6,3,11,7,5,37,2,16,6,4,39,6,39,2,4,3,42,15,17,4,11,6,13,4,39,2,3,6,14,4,6,3,3,4,6,2,28,17,6,49,45,29,3,1,4,4,3,4,6,27,6,2,47,6,23,23,3,6,11,7,5,2,3,7,42,6,49,6,11,6,6,26,6,3,6,5,26,7,2,3,13,6,5,6,3,3,39,26,1,6,4,1,7,28,26,15,4,44,26,26,47,7,2,6,26,3,6,2,28,1,3,6,47,6,3,4,43,6,3,1,6,4,6,14,6,2,1,3,6,23,26,6,6,1,4,6,49,4,6,3,49,6,5,37,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,26,6,49,7,5,6,26,2,6,6,3,6,3,14,3,3,5,6,5,2,28,1,1,2,3,2,4,6,47,6,5,7,2,2,49,3,7,2,3,1,3,23,23,6,2,5,7,7,6,2,2,49,2,28,14,4,6,3,2,3,6,11,6,49,3,6,7,26,6,2,14,30,15,5,45,2,10,15,14,13,7,26,3,2,26,6,5,3,1,9,15,14,22,23,7,2,49,6,49,4,2,5,3,16,5,3,3,3,1,5,2,7,3,6,3,28,5,26,44,5,13,5,7,11,6,2,6,7,16,2,17,6,4,3,2,14,49,2,49,3,2,28,3,47,2,2,3,13,5,49,6,5,2,26,2,3,6,2,26,6,1,2,14,4,3,3,1,2,14,22,49,2,14,30,16,46,47,2,18,47,2,3,47,6,36,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,17,5,7,11,4,23,1,3,6,3,6,4,6,3,14,16,6,2,28,17,14,6,17,7,3,23,1,14,3,22,13,17,6,5,6,4,2,3,6,26,10,26,6,5,2,5,1,40,27,1,2,10,3,23,5,6,3,15,4,1,6,35,5,1,3,3,14,3,15,4,1,5,1,2,3,6,13,11,7,26,3,14,7,2,3,6,27,27,3,2,3,6,5,3,14,17,4,3,33,4,43,7,2,49,3,14,3,39,29,37,5,6,3,3,13,6,26,6,1,14,15,6,2,11,6,2,2,6,6,4,11,4,49,11,7,2,26,6,3,6,4,11,6,4,11,44,2,3,26,3,6,23,1,4,6,26,38,5,6,2,14,47,7,36,6,30,26,1,7,49,6,14,6,5,4,4,38,21,17,29,21,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,1,39,26,6,3,16,26,6,3,39,2,6,4,3,6,5,6,26,6,4,2,6,5,3,4,26,2,28,49,2,6,3,3,7,2,28,5,26,3,47,4,26,2,3,42,6,37,49,3,7,2,22,4,14,7,27,27,4,27,10,5,22,5,6,39,14,23,9,2,15,22,22,23,7,2,27,27,47,3,22,13,4,33,13,13,7,5,45,1,30,4,22,33,7,30,2,27,3,6,5,6,37,49,3,5,6,1,2,27,7,1,2,28,13,5,6,33,17,6,2,15,3,6,2,28,7,6,6,13,4,2,4,30,2,27,5,6,1,6,2,27,13,5,6,42,15,17,4,6,4,46,4,2,27,27,10,15,14,37,5,15,1,9,15,14,30,4,1,3,34,13,4,29,7,29,2,28,13,4,26,37,1,9,39,6,5,49,1,5,14,6,2,10,39,26,8,42,15,4,2,10,4,37,3,43,1,45,1,4,2,27,13,13,4,6,29,3,14,13,4,29,4,2,3,44,13,13,4,6,29,3,14,13,4,29,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,3,7,5,1,3,7,4,6,3,1,5,22,2,6,4,3,30,3,27,9,27,28,3,27,2,27,39,6,5,14,26,6,2,3,3,3,3,1,40,2,6,26,13,4,5,6,5,2,30,14,4,5,2,13,1,2,26,13,6,2,6,4,31,26,37,5,2,13,4,14,3,26,3,4,1,16,30,2,13,4,6,30,26,7,5,26,4,6,4,2,3,9,15,7,49,14,26,6,26,7,5,2,13,5,2,6,7,4,42,4,2,6,13,6,5,3,6,13,2,3,6,42,2,6,6,5,14,6,5,3,26,6,5,6,26,2,4,6,7,26,7,4,5,6,5,2,4,6,5,6,26,6,47,3,9,39,4,14,6,6,5,6,3,26,4,7,1,7,4,37,2,3,44,49,6,5,6,29,13,2,29,4,44,13,16,1,16,44,49,6,1,37,30,2,7,6,2,6,5,6,14,6,17,2,3,6,5,6,5,14,49,6,5,6,2,28,6,1,6,14,22,23,7,4,2,6,6,3,2,17,6,2,3,14,34,12,7,3,12,17,2,12,7,14,34,4,3,39,30,5,12,2,14,3,39,14,34,4,3,39,6,5,30,2,14,6,4,1,4,6,42,7,22,34,22,29,22,34,22,4,2,3,14,6,17,6,4,5,14,2,5,42,16,4,26,2,7,5,46,3,5,6,3,16,2,39,6,5,2,5,46,3,27,6,4,2,28,29,2,4,2,46,3,17,22,2,5,13,14,22,13,2,27,2,28,5,6,5,6,11,6,5,2,3,42,26,6,11,3,4,6,14,6,23,7,5,2,39,7,4,7,2,13,14,6,3,3,14,4,6,47,2,3,7,5,39,14,6,7,2,14,6,5,7,26,4,6,5,7,1,7,2,6,5,6,3,6,4,14,3,26,4,6,5,14,3,13,2,6,5,3,34,6,4,2,3,22,14,6,5,14,2,1,6,4,2,1,6,23,22,26,2,21,17,6,3,42,3,3,26,2,3,26,6,5,2,13,3,3,7,5,14,6,14,6,2,13,5,1,2,28,11,44,49,2,1,2,6,42,6,4,3,6,49,2,11,5,2,2,27,42,5,6,2,13,26,14,3,17,6,3,6,4,5,6,11,7,13,2,5
nor,14,5,47,6,36,4,6,5,6,42,49,37,2,7,26,6,3,33,6,13,2,6,5,6,4,6,36,22,7,26,6,5,6,2,4,14,49,37,3,2,3,34,3,3,23,21,37,26,2,3,3,5,6,2,6,3,1,5,37,3,14,49,37,3,1,3,13,6,2,11,37,3,6,26,2,28,3,1,3,49,37,3,11,45,3,1,49,14,2,3,26,49,2,49,45,3,17,49,45,2,3,29,7,3,29,6,5,6,3,7,7,1,39,2,37,3,1,44,26,1,7,47,2,5,3,46,26,1,1,46,26,2,3,42,3,6,16,11,3,5,3,29,16,1,2,6,3,38,22,4,11,2,6,36,5,6,5,3,4,45,1,3,33,5,46,2,6,14,47,6,36,1,6,4,45,5,2,49,7,5,3,7,7,2,13,13,2,6,5,6,5,3,6,4,45,43,3,34,6,26,45,2,7,4,11,6,3,23,2,28,6,3,1,26,6,14,16,37,42,22,2,5,42,6,6,26,2,3,3,3,5,3,2,26,6,13,17,12,42,17,22,2,4,14,10,42,15,3,1,6,3,49,45,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
